477403,Sitting,UpDown,1,1,20,-1,1,down,1643076395098,71636914750318,-51.76388294578935,-0.7345210513032571,129.92327099571392,612.95496,1544.7969,0.26666668,0.29803923
477403,Sitting,UpDown,1,1,20,-1,1,move,1643076395141,71636958058726,-52.20605573227763,-0.0,130.19642392100107,605.3781,1453.1613,0.26666668,0.3019608
477403,Sitting,UpDown,1,1,20,-1,1,move,1643076395158,71636974692329,-52.20605573227763,-0.0,130.19642392100107,608.95746,1381.5203,0.26666668,0.3019608
477403,Sitting,UpDown,1,1,20,-1,1,up,1643076395162,71636978263212,-52.20605573227763,-0.0,130.19642392100107,608.95746,1381.5203,0.26666668,0.3019608
477403,Sitting,UpDown,1,1,20,-1,2,down,1643076395497,71637313254820,-48.482082917530356,-4.134671235766498,129.56639361158076,579.6422,1425.505,0.23333335,0.3019608
477403,Sitting,UpDown,1,1,20,-1,2,move,1643076395514,71637330987156,-48.482082917530356,-4.134671235766498,129.56639361158076,589.2378,1364.2245,0.26666668,0.3019608
477403,Sitting,UpDown,1,1,20,-1,2,move,1643076395530,71637347040872,-48.482082917530356,-4.134671235766498,129.56639361158076,597.6311,1304.2137,0.26666668,0.29803923
477403,Sitting,UpDown,1,1,20,-1,2,up,1643076395535,71637351313724,-48.482082917530356,-4.134671235766498,129.56639361158076,597.6311,1304.2137,0.26666668,0.29803923
477403,Sitting,UpDown,1,1,20,-1,3,down,1643076395869,71637685908566,-53.22037297497038,0.379436698548925,132.17364074231472,606.9587,1407.5112,0.26666668,0.3019608
477403,Sitting,UpDown,1,1,20,-1,3,move,1643076395921,71637737823719,-51.519034324422734,1.1381769603188125,133.2243697234728,611.71344,1332.777,0.26666668,0.30588236
477403,Sitting,UpDown,1,1,20,-1,3,move,1643076395943,71637759371102,-51.30229193149072,0.7298430654128859,133.0596665418271,612.4002,1287.2094,0.26666668,0.30588236
477403,Sitting,UpDown,1,1,20,-1,3,move,1643076395960,71637776645632,-48.899585060736555,-3.0483748982792207,131.7520131648498,613.0439,1265.3376,0.26666668,0.30588236
477403,Sitting,UpDown,1,1,20,-1,3,move,1643076395978,71637794377970,-48.92735660990183,-1.694646879430032,132.48716008559663,614.34845,1254.5927,0.26666668,0.30980393
477403,Sitting,UpDown,1,1,20,-1,3,move,1643076395997,71637814124651,-48.688395611599766,-2.0700307678410534,133.59709314648038,615.6513,1248.8057,0.26666668,0.30980393
477403,Sitting,UpDown,1,1,20,-1,3,move,1643076396010,71637826851646,-50.84717935161984,1.0609116192718069,134.71232643416008,616.96014,1244.8934,0.26666668,0.30980393
477403,Sitting,UpDown,1,1,20,-1,3,move,1643076396025,71637841318303,-50.85145163494569,0.35367311827793113,134.2987584799158,618.26416,1244.8801,0.26666668,0.30980393
477403,Sitting,UpDown,1,1,20,-1,3,move,1643076396037,71637853801135,-51.468531905699656,-3.160361612693692,132.04778767666807,624.5753,1252.4194,0.26666668,0.30980393
477403,Sitting,UpDown,1,1,20,-1,3,move,1643076396054,71637870648380,-51.468531905699656,-3.160361612693692,132.04778767666807,640.5878,1281.4434,0.26666668,0.30980393
477403,Sitting,UpDown,1,1,20,-1,3,move,1643076396071,71637887831349,-52.254693509357296,-6.944130812633727,129.5429933834843,660.72675,1350.6338,0.26666668,0.30588236
477403,Sitting,UpDown,1,1,20,-1,3,move,1643076396088,71637904373391,-52.254693509357296,-6.944130812633727,129.5429933834843,662.2579,1356.8622,0.26666668,0.29803923
477403,Sitting,UpDown,1,1,20,-1,3,up,1643076396090,71637907211786,-52.254693509357296,-6.944130812633727,129.5429933834843,662.2579,1356.8622,0.26666668,0.29803923
