10558260710,Sitting,UpDown,7,4,13,-1,1,move,1646262811039,46932358348709,-20.9448433917358,-5.153908349095766,-60.5771731450857,693.9452,1407.106,0.26666668,0.32941177
10558260710,Sitting,UpDown,7,4,13,-1,1,move,1646262811056,46932375256995,-20.404638607637615,-3.1424959722590544,-59.60563337716474,708.1127,1295.8624,0.26666668,0.32941177
10558260710,Sitting,UpDown,7,4,13,-1,1,move,1646262811073,46932392378925,-21.497094921982598,-2.3760552591693593,-58.57684296362074,728.74207,1195.3523,0.26666668,0.32156864
10558260710,Sitting,UpDown,7,4,13,-1,1,move,1646262811090,46932409073568,-23.63764547201333,-1.3199456897708943,-56.83073925325284,746.8723,1127.6084,0.26666668,0.24313727
10558260710,Sitting,UpDown,7,4,13,-1,1,up,1646262811093,46932412766533,-23.63764547201333,-1.3199456897708943,-56.83073925325284,746.8723,1127.6084,0.26666668,0.24313727
10558260710,Sitting,UpDown,7,4,13,-1,2,down,1646262811521,46932840387470,-22.899865513341474,-0.0,-54.939767230588956,662.2579,1498.8129,0.26666668,0.30588236
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811581,46932900329481,-23.098977480478396,-1.5275254906530427,-55.9279589997064,664.34406,1497.1414,0.26666668,0.32156864
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811598,46932917176726,-23.098977480478396,-1.5275254906530427,-55.9279589997064,670.92535,1484.8053,0.26666668,0.3254902
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811615,46932934451258,-21.34551765637438,-3.814074962730793,-58.34606453194436,685.08673,1434.9944,0.26666668,0.33333334
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811632,46932951664748,-22.614910021168544,-2.679974131242597,-56.96475781005224,697.44836,1364.423,0.26666668,0.33333334
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811648,46932967474300,-23.302052664881213,-2.2215672657576606,-56.31257378205899,708.86554,1305.5348,0.26666668,0.3372549
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811665,46932984199464,-22.477742747161763,-0.7408524765813003,-55.68845158627073,717.90106,1260.1301,0.26666668,0.34117648
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811687,46933006326735,-20.624242849831866,-1.9171344219493793,-57.46701918576371,725.71173,1225.4843,0.26666668,0.34117648
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811700,46933019084250,-20.624242849831866,-1.9171344219493793,-57.46701918576371,735.6515,1185.166,0.26666668,0.3372549
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811715,46933034863283,-21.613372062412893,-2.6573907510821844,-57.44978661848777,746.14636,1148.2196,0.26666668,0.3372549
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811732,46933051588446,-23.037053277915767,-1.7585285715201033,-56.38324574940111,753.1355,1121.9823,0.26666668,0.33333334
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811749,46933068557773,-23.037053277915767,-1.7585285715201033,-56.38324574940111,757.62445,1105.945,0.26666668,0.33333334
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811773,46933092180542,-21.543475321541568,-1.6846844081953336,-57.08325134686821,760.8867,1096.2284,0.26666668,0.32941177
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811788,46933107593331,-22.21763036054746,-0.975153151435302,-56.251218192744766,763.50867,1089.0153,0.26666668,0.3254902
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811801,46933120076163,-22.21763036054746,-0.975153151435302,-56.251218192744766,766.7614,1082.4551,0.26666668,0.30980393
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811817,46933136251960,-22.30778885759163,-1.7508543203790652,-56.74031437883104,770.70123,1075.835,0.26666668,0.29411766
10558260710,Sitting,UpDown,7,4,13,-1,2,move,1646262811825,46933144370379,-22.30778885759163,-1.7508543203790652,-56.74031437883104,770.85754,1075.6265,0.23333335,0.18431373
10558260710,Sitting,UpDown,7,4,13,-1,2,up,1646262811827,46933146415244,-22.30778885759163,-1.7508543203790652,-56.74031437883104,770.85754,1075.6265,0.23333335,0.18431373
10558260710,Sitting,UpDown,7,4,13,-1,3,down,1646262812175,46933494591652,-20.87190721668382,-0.9710219542045021,-57.288488286143334,372.43677,1090.9545,0.26666668,0.3137255
10558260710,Sitting,UpDown,7,4,13,-1,3,move,1646262812239,46933558135067,-20.410275221250167,-2.549948887230122,-58.57292243503716,375.76807,1096.2522,0.26666668,0.3254902
10558260710,Sitting,UpDown,7,4,13,-1,3,move,1646262812256,46933575012832,-20.83099267600815,-2.1565626478793565,-58.099125872691715,375.76807,1095.6492,0.26666668,0.3254902
10558260710,Sitting,UpDown,7,4,13,-1,3,move,1646262812268,46933587861909,-20.83099267600815,-2.1565626478793565,-58.099125872691715,375.76807,1094.9531,0.23333335,0.18431373
10558260710,Sitting,UpDown,7,4,13,-1,3,up,1646262812271,46933590761344,-20.83099267600815,-2.1565626478793565,-58.099125872691715,375.76807,1094.9531,0.23333335,0.18431373
10558260710,Sitting,UpDown,7,4,13,13,3,click,1646262812343,46933662850464,0,0,0,0,0,0,0
10558260710,Sitting,UpDown,7,5,37,-1,1,down,1646262812444,46933763262489,-21.88283839309553,-4.049581592860125,-58.29177135823192,703.56573,1577.4523,0.26666668,0.3137255
10558260710,Sitting,UpDown,7,5,37,-1,1,move,1646262812477,46933796499175,-22.021448544564475,-2.838787982276441,-57.4260243903653,708.48956,1504.7614,0.26666668,0.3254902
10558260710,Sitting,UpDown,7,5,37,-1,1,move,1646262812502,46933821556400,-20.97847182811436,-2.21965523967688,-57.5412974929876,715.704,1405.9924,0.26666668,0.32941177
10558260710,Sitting,UpDown,7,5,37,-1,1,move,1646262812517,46933836725025,-20.17474297791145,-2.6324349474022504,-57.611662101817075,724.90424,1305.659,0.26666668,0.33333334
10558260710,Sitting,UpDown,7,5,37,-1,1,move,1646262812536,46933855281412,-23.683539220593936,-2.0731500298576337,-55.4558597393697,740.0843,1204.9756,0.26666668,0.32156864
10558260710,Sitting,UpDown,7,5,37,-1,1,move,1646262812548,46933867428520,-23.683539220593936,-2.0731500298576337,-55.4558597393697,752.2024,1136.2721,0.26666668,0.24705884
10558260710,Sitting,UpDown,7,5,37,-1,1,up,1646262812551,46933869870150,-23.683539220593936,-2.0731500298576337,-55.4558597393697,752.2024,1136.2721,0.26666668,0.24705884
10558260710,Sitting,UpDown,7,5,37,-1,2,down,1646262812969,46934288212894,-24.237377062275467,-3.366460649908123,-54.241199387942146,700.9007,1537.4661,0.26666668,0.31764707
10558260710,Sitting,UpDown,7,5,37,-1,2,move,1646262813001,46934320564488,-20.757802076409586,-4.56526258274338,-56.79320053357444,717.44055,1453.9373,0.26666668,0.3254902
10558260710,Sitting,UpDown,7,5,37,-1,2,move,1646262813022,46934340982617,-21.303286596736193,-0.442429638953675,-53.604680398810316,732.15906,1351.9851,0.26666668,0.33333334
10558260710,Sitting,UpDown,7,5,37,-1,2,move,1646262813041,46934360546176,-19.890181929163084,-2.7048759337394057,-55.99268870247061,749.7488,1250.5752,0.26666668,0.33333334
10558260710,Sitting,UpDown,7,5,37,-1,2,move,1646262813056,46934375806362,-20.60247845204162,-3.3524075356908214,-56.054201386135745,767.6999,1156.6427,0.26666668,0.31764707
10558260710,Sitting,UpDown,7,5,37,-1,2,move,1646262813062,46934381818876,-20.60247845204162,-3.3524075356908214,-56.054201386135745,772.85626,1128.2749,0.26666668,0.2901961
10558260710,Sitting,UpDown,7,5,37,-1,2,up,1646262813065,46934384718311,-20.60247845204162,-3.3524075356908214,-56.054201386135745,772.85626,1128.2749,0.26666668,0.2901961
10558260710,Sitting,UpDown,7,5,37,-1,3,down,1646262813526,46934845667494,-29.410623811345655,-1.6651060978263152,-51.36209365276876,698.23566,1560.7914,0.26666668,0.3137255
10558260710,Sitting,UpDown,7,5,37,-1,3,move,1646262813559,46934878721058,-20.041101789063685,-4.745748197126852,-57.9334937853189,708.65717,1490.0548,0.26666668,0.3254902
10558260710,Sitting,UpDown,7,5,37,-1,3,move,1646262813580,46934899108667,-21.416858982255164,-1.1017062047501776,-54.73015555515043,720.1403,1378.0724,0.26666668,0.33333334
10558260710,Sitting,UpDown,7,5,37,-1,3,move,1646262813600,46934919343674,-19.705954651774917,-0.8550974756509598,-55.496133949810684,735.2611,1260.6063,0.26666668,0.33333334
10558260710,Sitting,UpDown,7,5,37,-1,3,move,1646262813620,46934939792323,-24.018315820120232,-2.4195091361123917,-54.35528403764887,753.53485,1161.5967,0.26666668,0.3137255
10558260710,Sitting,UpDown,7,5,37,-1,3,up,1646262813624,46934942996962,-24.018315820120232,-2.4195091361123917,-54.35528403764887,753.53485,1161.5967,0.26666668,0.3137255
10558260710,Sitting,UpDown,7,5,37,-1,4,down,1646262814234,46935552977124,-21.82882696468636,-2.1747441845631075,-54.97895885604649,692.2394,1549.4619,0.26666668,0.30980393
10558260710,Sitting,UpDown,7,5,37,-1,4,move,1646262814287,46935606692978,-21.918148763557202,-1.6989531002583134,-54.593999149140814,701.3676,1444.2411,0.26666668,0.3254902
10558260710,Sitting,UpDown,7,5,37,-1,4,move,1646262814303,46935622655134,-21.75657210100409,-1.1787590628809723,-54.30437863776476,707.1904,1384.1351,0.26666668,0.33333334
10558260710,Sitting,UpDown,7,5,37,-1,4,move,1646262814320,46935639563420,-21.23534841260937,-1.1596751941748393,-54.71479445970707,714.96857,1328.7075,0.26666668,0.33333334
10558260710,Sitting,UpDown,7,5,37,-1,4,move,1646262814338,46935657631480,-20.752766519443995,-1.385917739912107,-55.13670207492793,723.3815,1278.3517,0.26666668,0.3372549
