108522609,Sitting,UpDown,2,7,21,-1,2,down,1639641305635,529729868269,-12.043813436135116,15.340890036246487,-173.39670106279306,606.9587,1314.2103,0.26666668,0.30588236
108522609,Sitting,UpDown,2,7,21,-1,2,move,1639641305702,529797348812,-23.80422183303889,13.348727907255222,-171.13495222103504,582.8971,1261.203,0.26666668,0.31764707
108522609,Sitting,UpDown,2,7,21,-1,2,move,1639641305720,529815172709,-22.155625903262084,14.7435609650249,-172.08046896821824,549.0736,1138.837,0.26666668,0.31764707
108522609,Sitting,UpDown,2,7,21,-1,2,move,1639641305740,529834949910,-14.007078742295349,16.174446322554843,-173.23056354142167,544.6817,962.6975,0.26666668,0.32156864
108522609,Sitting,UpDown,2,7,21,-1,2,move,1639641305761,529855917406,-9.073874722737028,18.86900034635448,-174.7427674236625,594.45874,799.0799,0.26666668,0.32156864
108522609,Sitting,UpDown,2,7,21,-1,2,move,1639641305779,529874046507,-9.073874722737028,18.86900034635448,-174.7427674236625,692.90564,653.77295,0.23333335,0.2901961
108522609,Sitting,UpDown,2,7,21,-1,2,up,1639641305783,529877983635,-9.073874722737028,18.86900034635448,-174.7427674236625,692.90564,653.77295,0.23333335,0.2901961
108522609,Sitting,UpDown,2,7,21,-1,3,down,1639641306133,530227838663,-10.973836981895937,13.157542374650102,-170.1205461858831,620.9501,1366.8586,0.26666668,0.3137255
108522609,Sitting,UpDown,2,7,21,-1,3,move,1639641306177,530272123725,-10.242252004801287,12.868294962357464,-169.68845475860974,604.42993,1300.7604,0.26666668,0.3137255
108522609,Sitting,UpDown,2,7,21,-1,3,move,1639641306193,530287689114,-7.851450153770458,12.283953495842654,-169.6911321927644,594.0975,1183.9731,0.26666668,0.3137255
108522609,Sitting,UpDown,2,7,21,-1,3,move,1639641306210,530304719482,-9.14941405363643,13.980289886596912,-170.33516438998322,606.5924,1037.8558,0.26666668,0.31764707
108522609,Sitting,UpDown,2,7,21,-1,3,move,1639641306227,530321658288,-11.101440283517409,16.039944529871658,-171.11054112494142,648.25934,899.3926,0.26666668,0.31764707
108522609,Sitting,UpDown,2,7,21,-1,3,move,1639641306247,530342229019,-11.348081829541155,16.224129118577515,-171.17403456346585,710.7209,781.63556,0.3,0.30980393
108522609,Sitting,UpDown,2,7,21,-1,3,move,1639641306268,530363379637,-10.80403421026119,15.785620728578943,-171.0187297221181,769.0663,695.4204,0.23333335,0.29803923
108522609,Sitting,UpDown,2,7,21,-1,3,move,1639641306274,530369056426,-10.80403421026119,15.785620728578943,-171.0187297221181,792.1777,657.7716,0.26666668,0.2784314
108522609,Sitting,UpDown,2,7,21,-1,3,up,1639641306278,530372963034,-10.80403421026119,15.785620728578943,-171.0187297221181,792.1777,657.7716,0.26666668,0.2784314
108522609,Sitting,UpDown,2,7,21,-1,4,down,1639641306435,530529990349,-3.858068211174845,19.9624726513385,-173.760558900258,682.9118,843.70703,0.26666668,0.31764707
108522609,Sitting,UpDown,2,7,21,-1,4,move,1639641306497,530591855145,-9.155230813488343,14.765422693010818,-170.45799851201673,682.9118,845.0516,0.26666668,0.33333334
108522609,Sitting,UpDown,2,7,21,-1,4,move,1639641306514,530608854993,-8.68220350119817,14.450296547726646,-170.34331963585223,682.25165,847.027,0.26666668,0.33333334
108522609,Sitting,UpDown,2,7,21,-1,4,move,1639641306532,530627441899,-9.472534935344102,13.727097335385478,-169.85404586484754,680.3432,852.12946,0.26666668,0.3372549
108522609,Sitting,UpDown,2,7,21,-1,4,move,1639641306552,530646761294,-10.333760317980179,12.505200398532294,-168.62041807809484,674.1833,867.08105,0.26666668,0.3372549
108522609,Sitting,UpDown,2,7,21,-1,4,move,1639641306571,530665806007,-18.549627530953853,10.850104689986573,-166.06092763003764,653.1991,917.60565,0.26666668,0.32941177
108522609,Sitting,UpDown,2,7,21,-1,4,move,1639641306591,530685918932,-18.19726148676748,15.298590674716598,-168.93645093099133,620.54456,1039.0447,0.26666668,0.32156864
108522609,Sitting,UpDown,2,7,21,-1,4,move,1639641306613,530707863080,-16.953115208692978,20.613628735861667,-172.6469375372224,605.6254,1176.7241,0.26666668,0.30980393
108522609,Sitting,UpDown,2,7,21,-1,4,move,1639641306617,530712166453,-16.953115208692978,20.613628735861667,-172.6469375372224,602.2949,1252.2318,0.26666668,0.22352943
108522609,Sitting,UpDown,2,7,21,-1,4,up,1639641306620,530714852245,-16.953115208692978,20.613628735861667,-172.6469375372224,602.2949,1252.2318,0.26666668,0.22352943
108522609,Sitting,UpDown,2,7,21,-1,5,down,1639641306826,530920559555,-10.436378787617743,20.331466791059267,-173.5277314118306,580.97473,1079.6251,0.26666668,0.31764707
108522609,Sitting,UpDown,2,7,21,-1,5,move,1639641306904,530998844309,-8.284022255606645,15.59280961095136,-170.91037560112503,581.9463,1081.8741,0.26666668,0.32156864
108522609,Sitting,UpDown,2,7,21,-1,5,move,1639641306922,531017187054,-9.787974415556446,15.794537540540393,-170.84689582297892,583.2339,1086.9252,0.26666668,0.32156864
108522609,Sitting,UpDown,2,7,21,-1,5,move,1639641306941,531035957083,-11.407078442270786,16.786089762729485,-172.84857838189956,584.52277,1095.1381,0.26666668,0.32156864
108522609,Sitting,UpDown,2,7,21,-1,5,move,1639641306961,531055612202,-11.864217027004216,15.945397636285758,-172.2958384931271,585.81323,1103.9993,0.26666668,0.32156864
108522609,Sitting,UpDown,2,7,21,-1,5,move,1639641306976,531070933429,-12.030203430440219,14.719660425571732,-171.54479089199248,586.971,1111.5952,0.26666668,0.3254902
108522609,Sitting,UpDown,2,7,21,-1,5,move,1639641306988,531082714292,-12.030203430440219,14.719660425571732,-171.54479089199248,586.971,1117.2836,0.26666668,0.3254902
108522609,Sitting,UpDown,2,7,21,-1,5,move,1639641307004,531098890091,-12.500956289736775,15.234485934261443,-171.79534955150524,587.63727,1121.7305,0.26666668,0.3254902
108522609,Sitting,UpDown,2,7,21,-1,5,move,1639641307021,531115676295,-13.236174927469873,15.068488431768039,-171.60425451890663,587.63727,1125.5955,0.26666668,0.32941177
108522609,Sitting,UpDown,2,7,21,-1,5,move,1639641307038,531132554061,-14.212276407982749,14.670915073012644,-171.23371675643344,587.63727,1128.1768,0.26666668,0.32941177
108522609,Sitting,UpDown,2,7,21,-1,5,move,1639641307055,531149462347,-15.234904283348106,14.560274546194899,-171.02181696762295,587.63727,1129.506,0.26666668,0.33333334
108522609,Sitting,UpDown,2,7,21,-1,5,move,1639641307075,531169910996,-15.040957646771009,14.094589687262491,-170.76214683575742,588.3035,1130.7931,0.26666668,0.33333334
